Year,Governorate,Perpetrator,Weapon,Health,School,Public,Private,Unknown
2018,Deir Ezzor,US Coalition,Unknown,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Damascus,Unknown,Artillery Shelling,0,0,1,0,0
2018,Idlib,Unknown,IED,0,0,1,0,0
2018,Idlib,Unknown,IED,0,0,1,0,0
2018,Hama,Russia,Airstrike,0,0,1,0,0
2018,Idlib,Russia,Airstrike,0,0,1,0,0
2018,Idlib,Russia,Airstrike,0,0,1,0,0
2018,Idlib,Syria,Airstrike,0,0,1,0,0
2018,Idlib,Unknown,Airstrike,1,0,0,0,0
2018,Hama,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Syria,Artillery Shelling,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Unknown,0,0,0,0,1
2018,Hama,ISIS,Artillery Shelling,0,0,0,0,1
2018,Aleppo,Unknown,Unknown,0,0,0,0,1
2018,Rif Dimashq,Syria,Artillery Shelling,0,0,0,0,1
2018,Rif Dimashq,Syria,Artillery Shelling,0,0,0,0,1
2018,Idlib,Unknown,IED,0,0,1,0,0
2018,Idlib,Unknown,Airstrike,0,0,1,0,0
2018,Idlib,Russia,Airstrike,0,0,1,0,0
2018,Rif Dimashq,Syria,Artillery Shelling,0,0,1,0,0
2018,Rif Dimashq,Syria,Artillery Shelling,0,0,1,0,0
2018,Aleppo,Other,Artillery Shelling,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Aleppo,Unknown,Artillery Shelling,1,1,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Deir Ezzor,Unknown,Airstrike,0,0,0,0,1
2018,Homs,Syria,Artillery Shelling,0,0,1,0,0
2018,Aleppo,Turkey,Artillery Shelling,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,1,0,0,0,0
2018,Aleppo,Unknown,Airstrike,1,0,0,0,0
2018,Deir Ezzor,Unknown,Airstrike,1,0,0,0,0
2018,Idlib,Unknown,IED,1,0,0,0,0
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Hama,Russia,Airstrike,1,0,0,0,0
2018,Aleppo,Syria,Airstrike,1,0,0,0,0
2018,Aleppo,Syria,Unknown,1,0,0,0,0
2018,Hama,Russia-Syria,Airstrike,0,0,0,1,0
2018,Deir Ezzor,US Coalition,Airstrike,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,1,0,0,0,0
2018,Hama,Unknown,Airstrike,1,0,0,0,0
2018,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Hama,Russia,Airstrike,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Rif Dimashq,Syria,Artillery Shelling,0,0,0,0,1
2018,Rif Dimashq,Syria,Airstrike,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,1,0
2018,Rif Dimashq,Russia-Syria,Airstrike,0,0,0,1,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Idlib,Unknown,Airstrike,0,0,1,0,0
2018,Deir Ezzor,Unknown,Small Arms,0,0,1,0,0
2018,Aleppo,Unknown,Mortar,0,0,1,0,0
2018,Deir Ezzor,Unknown,Unknown,0,0,1,0,0
2018,Idlib,Russia-Syria,Airstrike,0,0,1,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,0,0,1,0,0
2018,Idlib,Unknown,Airstrike,1,0,0,0,0
2018,Idlib,Unknown,Airstrike,1,0,0,0,0
2018,Idlib,Unknown,IED,1,0,0,0,0
2018,Idlib,Other,Unknown,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Syria,Artillery Shelling,1,0,0,0,0
2018,Idlib,Russia,Airstrike,0,0,0,0,1
2018,Damascus,Unknown,Artillery Shelling,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Hama,Russia,Airstrike,1,0,0,0,0
2018,Idlib,Russia,Unknown,1,0,0,0,0
2018,Rif Dimashq,Syria,Airstrike,1,0,0,0,0
2018,Aleppo,Turkey,Artillery Shelling,1,0,0,0,0
2018,Rif Dimashq,Unknown,Artillery Shelling,0,0,0,0,1
2018,Idlib,Unknown,IED,0,0,0,0,1
2018,Damascus,Russia-Syria,Airstrike,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,0,0,1,0,0
2018,Rif Dimashq,Russia-Syria,Unknown,0,0,1,0,0
2018,Damascus,Syria,Artillery Shelling,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,1,0,1,0
2018,Rif Dimashq,Unknown,Artillery Shelling,1,0,0,0,0
2018,Rif Dimashq,Unknown,Unknown,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Damascus,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Unknown,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Unknown,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Unknown,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Unknown,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Damascus,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Damascus,Russia-Syria,Unknown,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia,Artillery Shelling,1,0,0,0,0
2018,Rif Dimashq,Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Syria,Unknown,1,0,0,0,0
2018,Rif Dimashq,Syria,Unknown,1,0,0,0,0
2018,Rif Dimashq,Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Syria,Artillery Shelling,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Unknown,1,0,1,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Homs,Syria,Small Arms,0,0,0,0,1
2018,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Deir Ezzor,Unknown,Unknown,0,0,1,0,0
2018,Damascus,Unknown,Artillery Shelling,1,0,0,0,0
2018,Damascus,Unknown,Artillery Shelling,1,0,0,0,0
2018,Idlib,Unknown,Small Arms,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,1,0,0,0,0
2018,Damascus,Unknown,Artillery Shelling,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Aleppo,Other,IED,0,0,0,0,1
2018,Rif Dimashq,Russia-Syria,Airstrike,0,0,0,0,1
2018,Rif Dimashq,Russia-Syria,Airstrike,0,0,0,0,1
2018,Hama,Russia-Syria,Airstrike,0,0,0,0,1
2018,Idlib,Russia,Airstrike,0,0,0,0,1
2018,Rif Dimashq,Russia-Syria,Airstrike,0,0,0,1,0
2018,Idlib,Russia,Airstrike,0,0,0,1,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,0,0,1,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,0,0,1,0,0
2018,Hama,Syria,Artillery Shelling,0,0,1,0,0
2018,Rif Dimashq,Syria,Airstrike,1,0,0,0,0
2018,Aleppo,Turkey,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Syria,Airstrike,0,0,1,0,0
2018,Hama,Russia,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Syria,Airstrike,1,0,0,0,0
2018,Aleppo,Turkey,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Syria,Small Arms,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Idlib,Russia,Airstrike,0,0,1,0,0
2018,Rif Dimashq,Syria,Artillery Shelling,0,0,1,0,0
2018,Idlib,Unknown,IED,1,0,0,0,0
2018,Rif Dimashq,Syria,Artillery Shelling,1,0,0,0,0
2018,Rif Dimashq,Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Unknown,Artillery Shelling,0,0,0,0,1
2018,Idlib,Russia,Airstrike,0,0,1,0,0
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Idlib,Syria,Airstrike,0,0,0,0,1
2018,Idlib,Unknown,Artillery Shelling,0,0,1,0,0
2018,Deir Ezzor,ISIS,IED,0,0,1,1,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2018,Hama,Russia,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Syria,Airstrike,1,0,0,0,0
2018,Rif Dimashq,Syria,Airstrike,1,0,0,0,0
2018,Idlib,Unknown,IED,0,0,0,0,1
2018,Idlib,Unknown,Unknown,0,0,0,1,0
2018,Homs,US Coalition,Airstrike,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Homs,Syria,Artillery Shelling,0,0,0,0,1
2018,Idlib,Unknown,Unknown,1,0,0,0,0
2018,Homs,Russia-Syria,Airstrike,1,0,0,0,0
2018,Damascus,Syria,Artillery Shelling,1,0,0,0,0
2018,Rif Dimashq,Syria,Artillery Shelling,1,0,0,0,0
2018,Idlib,Syria,Airstrike,0,0,0,0,1
2018,Idlib,Unknown,Small Arms,0,0,1,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Aleppo,Syria,Artillery Shelling,1,0,0,0,0
2018,Daraa,Unknown,Small Arms,0,0,1,0,0
2018,Idlib,Unknown,Unknown,1,0,0,0,0
2018,Homs,Unknown,Airstrike,1,0,0,0,0
2018,Homs,Other,Airstrike,1,0,0,0,0
2018,Homs,Russia-Syria,Airstrike,1,0,0,0,0
2018,Homs,Syria,Airstrike,1,0,0,0,0
2018,Homs,Syria,Airstrike,1,0,0,0,0
2018,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2018,Aleppo,Other,Small Arms,1,0,0,0,0
2018,Hama,Russia,Airstrike,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Hasakah,US Coalition,Unknown,0,0,0,0,1
2018,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2018,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2018,Idlib,Unknown,IED,1,0,0,0,0
2018,Idlib,Unknown,IED,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Unknown,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Hama,Syria,Unknown,0,0,1,0,0
2018,Quneitra,Syria,Artillery Shelling,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Unknown,0,0,0,0,1
2018,Daraa,Syria,Artillery Shelling,0,0,0,0,1
2018,Aleppo,Unknown,Small Arms,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,1,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2018,Daraa,Unknown,Unknown,0,0,0,1,0
2018,Idlib,Russia,Unknown,0,0,1,0,0
2018,Hasakah,US Coalition,Unknown,0,1,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Daraa,Unknown,Small Arms,0,0,0,0,1
2018,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2018,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,1,0
2018,Hama,Syria,Unknown,0,0,1,0,0
2018,Idlib,Unknown,Airstrike,1,0,0,0,0
2018,Idlib,Syria,Airstrike,1,0,0,0,0
2018,Daraa,Syria,Artillery Shelling,0,0,0,0,1
2018,Idlib,Unknown,IED,0,0,1,0,0
2018,Idlib,Unknown,Unknown,0,0,1,0,0
2018,Daraa,Syria,Artillery Shelling,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,1,0
2018,Daraa,Russia-Syria,Airstrike,0,0,1,0,0
2018,Daraa,Syria,Airstrike,0,0,1,0,0
2018,Daraa,Unknown,Unknown,1,0,0,0,0
2018,Daraa,Unknown,Unknown,1,0,0,0,0
2018,Daraa,Russia-Syria,Airstrike,1,0,0,0,0
2018,Daraa,Russia-Syria,Airstrike,1,0,0,0,0
2018,Daraa,Russia,Airstrike,1,0,0,0,0
2018,Daraa,Russia,Airstrike,1,0,0,0,0
2018,Daraa,Russia,Airstrike,1,0,0,0,0
2018,Daraa,Russia,Airstrike,1,0,0,0,0
2018,Daraa,Syria,Airstrike,1,0,0,0,0
2018,Daraa,Syria,Airstrike,1,0,0,0,0
2018,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2018,Idlib,Other,Unknown,0,0,0,1,0
2018,Aleppo,Unknown,IED,0,0,1,0,0
2018,Daraa,Russia-Syria,Airstrike,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,1,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,1,0
2018,Idlib,Other,Unknown,0,0,0,1,0
2018,Aleppo,Unknown,IED,0,0,1,0,0
2018,Daraa,Russia-Syria,Airstrike,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,1,0
2018,Idlib,Other,Unknown,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,1,0
2018,Idlib,Unknown,Unknown,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Aleppo,Other,Unknown,0,0,1,0,0
2018,Idlib,Syria,Airstrike,0,0,1,0,0
2018,Idlib,Unknown,Unknown,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Deir Ezzor,Unknown,Airstrike,0,0,0,0,1
2018,Idlib,Unknown,IED,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Idlib,Unknown,Unknown,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,1,0
2018,Hama,Russia,Airstrike,0,0,1,0,0
2018,Hama,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Syria,Airstrike,1,0,0,0,0
2018,Idlib,Syria,Airstrike,1,0,0,0,0
2018,Deir Ezzor,US Coalition,Airstrike,1,0,0,0,0
2018,Aleppo,Unknown,IED,1,0,0,0,0
2018,Hama,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia-Syria,Airstrike,1,0,0,0,0
2018,Idlib,Russia,Airstrike,1,0,0,0,0
2018,Aleppo,Unknown,Small Arms,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Deir Ezzor,Other,Artillery Shelling,0,0,0,0,1
2018,Idlib,Unknown,Unknown,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,1,0
2018,Deir Ezzor,Unknown,IED,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,0,1,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Unknown,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Unknown,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,0,0
2018,Deir Ezzor,US Coalition,Airstrike,0,0,1,1,0
2018,Deir Ezzor,US Coalition,Airstrike,0,1,1,0,0
2018,Idlib,Unknown,Unknown,0,0,1,0,0
2018,Idlib,Other,Unknown,0,0,1,0,0
2018,Idlib,Unknown,Artillery Shelling,0,0,0,0,1
2018,Deir Ezzor,US Coalition,Airstrike,1,0,0,0,0
2018,Damascus,Unknown,Unknown,1,1,0,0,0
2018,Daraa,Unknown,Unknown,1,1,1,0,0
2018,Idlib,Unknown,Small Arms,0,0,0,1,0
2018,Aleppo,Unknown,IED,0,0,1,0,0
2018,Idlib,Unknown,IED,1,0,0,0,0
2018,Idlib,Other,Small Arms,0,0,1,1,0
2018,Aleppo,Unknown,IED,1,0,1,0,0
2018,Hama,Syria,Artillery Shelling,0,0,1,0,0
2018,Hama,Syria,Artillery Shelling,0,0,1,0,0
